# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 47K of event 'task-clock:ppp'
# Event count (approx.): 23553270750
#
# Overhead  Symbol                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
# ........  ...............................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................
#
     0.01%  [.] core::ptr::drop_in_place$LT$tower..util..map_future..MapFuture$LT$axum..util..MapIntoResponse$LT$tower..util..map_err..MapErr$LT$axum_core..extract..default_body_limit..private..DefaultBodyLimitService$LT$axum..routing..route..Route$GT$$C$$LT$core..convert..Infallible$u20$as$u20$core..convert..Into$LT$core..convert..Infallible$GT$$GT$..into$GT$$GT$$C$tower..util..boxed_clone_sync..BoxCloneSyncService$LT$http..request..Request$LT$axum_core..body..Body$GT$$C$http..response..Response$LT$axum_core..body..Body$GT$$C$core..convert..Infallible$GT$..new$LT$axum..util..MapIntoResponse$LT$tower..util..map_err..MapErr$LT$axum_core..extract..default_body_limit..private..DefaultBodyLimitService$LT$axum..routing..route..Route$GT$$C$$LT$core..convert..Infallible$u20$as$u20$core..convert..Into$LT$core..convert..Infallible$GT$$GT$..into$GT$$GT$$GT$..$u7b$$u7b$closure$u7d$$u7d$$GT$$GT$::haea425eb901d31f8
     0.01%  [.] core::ptr::drop_in_place<a2a::types::Task>
     0.01%  [.] core::ptr::drop_in_place<core::option::Option<a2a_pb::proto::part::Content>>
     0.01%  [.] core::ptr::drop_in_place<core::option::Option<a2a_pb::protojson::part::Content>>
     0.01%  [k] down_write_killable
     0.01%  [.] futures_channel::mpsc::queue::Queue<T>::pop_spin
     0.01%  [.] http::header::map::HeaderMap<T>::get_all
     0.01%  [.] http::header::map::HeaderMap<T>::try_reserve_one
     0.01%  [.] http::header::name::StandardHeader::as_str
     0.01%  [.] hyper::headers::content_length_parse
     0.01%  [.] hyper::proto::h1::io::Buffered<T,B>::parse
     0.01%  [.] matchit::params::Params::iter
     0.01%  [k] netlbl_enabled
     0.01%  [k] perf_iterate_ctx
     0.01%  [k] plist_add
     0.01%  [.] prost::encoding::message::encode
     0.01%  [.] prost::encoding::message::merge_repeated
     0.01%  [k] rb_insert_color
     0.01%  [.] serde_json::value::to_value
     0.01%  [k] sock_put
     0.01%  [.] std::time::Instant::elapsed
     0.01%  [k] tcp_push
     0.01%  [k] tcp_skb_entail
     0.01%  [.] tokio::runtime::scheduler::multi_thread::handle::<impl tokio::runtime::task::Schedule for alloc::sync::Arc<tokio::runtime::scheduler::multi_thread::handle::Handle>>::yield_now
     0.01%  [.] <a2a::types::SendMessageRequest as a2a_pb::protojson_conv::ProtoJsonPayload>::try_from_proto
     0.01%  [.] <a2a_pb::protojson::Part as prost::message::Message>::encode_raw
     0.01%  [.] <alloc::collections::btree::map::BTreeMap<K,V,A> as core::clone::Clone>::clone
     0.01%  [.] <alloc::vec::Vec<T,A> as core::ops::drop::Drop>::drop
     0.01%  [.] <http::request::Request<axum_core::body::Body> as axum_core::ext_traits::request::RequestExt>::into_limited_body
     0.01%  [.] <http_body_util::combinators::collect::Collect<T> as core::future::future::Future>::poll
     0.01%  [.] <hyper::proto::h1::role::Server as hyper::proto::h1::Http1Transaction>::update_date
     0.01%  [.] <serde_json::de::SeqAccess<R> as serde_core::de::SeqAccess>::next_element_seed
     0.01%  [.] <serde_json::value::de::MapDeserializer as serde_core::de::MapAccess>::next_key_seed
     0.01%  [.] <serde_path_to_error::de::Deserializer<D> as serde_core::de::Deserializer>::deserialize_string
     0.01%  [.] _RNvCs1Y7DaGC1cwg_7___rustc18___rdl_alloc_zeroed
     0.01%  [.] _ZN10serde_core3ser5impls62_$LT$impl$u20$serde_core..ser..Serialize$u20$for$u20$$RF$T$GT$9serialize17hc2367b500e840582E.llvm.14187389596642045081
     0.01%  [.] _ZN4core3ptr41drop_in_place$LT$a2a..types..Artifact$GT$17h478e4134ffb08b2aE.llvm.974802978299743105
     0.01%  [.] _ZN4core3ptr48drop_in_place$LT$a2a_pb..protojson..Artifact$GT$17h5a156d18bc496debE.llvm.974802978299743105
     0.01%  [.] _ZN4core3ptr87drop_in_place$LT$axum..routing..route..RouteFuture$LT$core..convert..Infallible$GT$$GT$17h4b4f40ae72cbf46bE.llvm.5877613593704100012
     0.01%  [.] _ZN4http6header3map15hash_elem_using17h9a4b0e2fef4b1946E.llvm.976888163332382562
     0.01%  [.] _ZN5tokio7runtime6signal6Driver7process17hd809552132dc08a2E.llvm.6494834433141566466
     0.01%  [k] __import_iovec
     0.01%  [k] __lruvec_stat_mod_folio
     0.01%  [k] __put_user_8
     0.01%  [k] __put_user_nocheck_8
     0.01%  [k] __sk_dst_check
     0.01%  [k] __tcp_push_pending_frames
     0.01%  [k] _find_first_bit
     0.01%  [k] _raw_spin_trylock
     0.01%  [.] alloc::raw_vec::RawVec<T,A>::grow_one
     0.01%  [.] alloc::sync::Arc<T,A>::drop_slow
     0.01%  [.] alloc::sync::Arc<T,A>::drop_slow
     0.01%  [.] alloc_perturb
     0.01%  [.] axum::routing::path_router::Node::at
     0.01%  [.] bytes::bytes::static_drop
     0.01%  [.] bytes::bytes_mut::BytesMut::advance_unchecked
     0.01%  [.] chrono::naive::datetime::NaiveDateTime::overflowing_add_offset
     0.01%  [.] core::hash::BuildHasher::hash_one
     0.01%  [.] core::ptr::drop_in_place$LT$a2a_server..handler..ActiveExecution..publish..$u7b$$u7b$closure$u7d$$u7d$$GT$::h8ca91f8cc1bac336
     0.01%  [.] core::ptr::drop_in_place$LT$a2a_server..handler..apply_event_to_task..$u7b$$u7b$closure$u7d$$u7d$$GT$::hbdd0aecc720dc301
     0.01%  [.] core::ptr::drop_in_place$LT$hyper_util..service..oneshot..Oneshot$LT$tower..util..map_request..MapRequest$LT$axum..routing..Router$C$axum..serve..handle_connection$LT$tokio..net..tcp..listener..TcpListener$C$axum..routing..Router$C$axum..routing..Router$GT$..$u7b$$u7b$closure$u7d$$u7d$..$u7b$$u7b$closure$u7d$$u7d$$GT$$C$http..request..Request$LT$hyper..body..incoming..Incoming$GT$$GT$$GT$::h7573017eb763c35c
     0.01%  [.] core::ptr::drop_in_place<a2a_pb::proto::Task>
     0.01%  [.] core::ptr::drop_in_place<http_body_util::combinators::collect::Collect<axum_core::body::Body>>
     0.01%  [.] core::ptr::drop_in_place<tokio::task::coop::Coop<tokio::sync::broadcast::Recv<a2a_server::handler::ExecutionEvent>>>
     0.01%  [k] do_mprotect_pkey
     0.01%  [k] folio_add_new_anon_rmap
     0.01%  [.] hashbrown::map::HashMap<K,V,S,A>::insert
     0.01%  [.] hyper::body::incoming::Sender::try_send_data
     0.01%  [k] import_ubuf
     0.01%  [k] ip_finish_output
     0.01%  [k] ip_output
     0.01%  [k] ip_queue_xmit
     0.01%  [k] ip_rcv_core
     0.01%  [k] ipv4_dst_check
     0.01%  [.] prost::encoding::varint::decode_varint
     0.01%  [k] selinux_ip_output
     0.01%  [.] serde_json::value::de::visit_array
     0.01%  [.] serde_path_to_error::de::<impl serde_core::de::Visitor for serde_path_to_error::wrap::Wrap<X>>::visit_borrowed_str
     0.01%  [k] slab_update_freelist.isra.0
     0.01%  [k] tcp_event_data_recv
     0.01%  [k] tcp_mtu_probe
     0.01%  [k] tcp_rate_check_app_limited
     0.01%  [k] tcp_wfree
     0.01%  [.] 0x0000000000000893
     0.01%  [.] <<<a2a_pb::protojson::Part as serde_core::de::Deserialize>::deserialize::GeneratedField as serde_core::de::Deserialize>::deserialize::GeneratedVisitor as serde_core::de::Visitor>::visit_str
     0.01%  [.] <a2a_pb::proto::Part as prost::message::Message>::merge_field
     0.01%  [.] <a2a_pb::proto::TaskStatus as prost::message::Message>::encode_raw
     0.01%  [.] <a2a_pb::protojson::Role as serde_core::de::Deserialize>::deserialize
     0.01%  [.] <a2a_server::task_store::inmemory::InMemoryTaskStore as a2a_server::task_store::store::TaskStore>::create
     0.01%  [.] <alloc::vec::Vec<T> as alloc::vec::spec_from_iter_nested::SpecFromIterNested<T,I>>::from_iter
     0.01%  [.] <futures_channel::mpsc::Receiver<T> as futures_core::stream::Stream>::poll_next
     0.01%  [.] <http::header::map::HeaderMap<T> as core::clone::Clone>::clone
     0.01%  [.] <http_body_util::combinators::map_err::MapErr<B,F> as http_body::Body>::is_end_stream
     0.01%  [.] <mime::Mime as core::str::traits::FromStr>::from_str
     0.01%  [.] <pbjson_types::pb::google::protobuf::Timestamp as prost::message::Message>::merge_field
     0.01%  [.] <serde_json::de::MapAccess<R> as serde_core::de::MapAccess>::next_value_seed
     0.01%  [.] <serde_json::value::de::MapDeserializer as serde_core::de::MapAccess>::next_value_seed
     0.01%  [.] _$LT$$u5b$$LP$K$C$V$RP$$u3b$$u20$N$u5d$$u20$as$u20$axum_core..response..into_response_parts..IntoResponseParts$GT$::into_response_parts::h2b4cc514b9bcd529
     0.01%  [.] _ZN4core3ptr129drop_in_place$LT$$LT$agent_rs..Bench$u20$as$u20$a2a_server..executor..AgentExecutor$GT$..execute..$u7b$$u7b$closure$u7d$$u7d$$GT$17ha06e83245e1ba054E.llvm.11602243760025912894
     0.01%  [.] _ZN4core3ptr190drop_in_place$LT$http_body_util..combinators..map_err..MapErr$LT$http_body_util..full..Full$LT$bytes..bytes..Bytes$GT$$C$axum_core..error..Error..new$LT$core..convert..Infallible$GT$$GT$$GT$17hd94b6c78f4c9f308E.llvm.13905581553289467525
     0.01%  [.] _ZN4core3ptr285drop_in_place$LT$alloc..boxed..Box$LT$tokio..runtime..task..core..Cell$LT$a2a_server..handler..DefaultRequestHandler..start_execution..$u7b$$u7b$closure$u7d$$u7d$..$u7b$$u7b$closure$u7d$$u7d$$C$alloc..sync..Arc$LT$tokio..runtime..scheduler..multi_thread..handle..Handle$GT$$GT$$GT$$GT$17h8cfead926c060d42E.llvm.4456666269999128137
     0.01%  [.] _ZN4core3ptr35drop_in_place$LT$http..uri..Uri$GT$17h7b71180064eb8dd2E.llvm.5877613593704100012
     0.01%  [.] _ZN4core3ptr45drop_in_place$LT$serde_json..value..Value$GT$17h56a4516f0cd81da1E.llvm.974802978299743105
     0.01%  [.] _ZN4core3ptr45drop_in_place$LT$serde_json..value..Value$GT$17h56a4516f0cd81da1E.llvm.9798957581643798095
     0.01%  [.] _ZN4core3ptr47drop_in_place$LT$a2a_pb..protojson..Message$GT$17hf29559f79ea80e2aE.llvm.10525818698079376402
     0.01%  [.] _ZN4core3ptr49drop_in_place$LT$http..header..map..HeaderMap$GT$17he16d59f54a637a5aE.llvm.9798957581643798095
     0.01%  [.] _ZN4core3ptr535drop_in_place$LT$hyper_util..service..glue..TowerToHyperServiceFuture$LT$tower..util..map_request..MapRequest$LT$axum..routing..Router$C$axum..serve..handle_connection$LT$axum..serve..listener..TapIo$LT$tokio..net..tcp..listener..TcpListener$C$agent_rs..main..$u7b$$u7b$closure$u7d$$u7d$..$u7b$$u7b$closure$u7d$$u7d$..$u7b$$u7b$closure$u7d$$u7d$$GT$$C$axum..routing..Router$C$axum..routing..Router$GT$..$u7b$$u7b$closure$u7d$$u7d$..$u7b$$u7b$closure$u7d$$u7d$$GT$$C$http..request..Request$LT$hyper..body..incoming..Incoming$GT$$GT$$GT$17h86bfb269dba2ee45E.llvm.11270053708778086066
     0.01%  [.] _ZN5alloc7raw_vec20RawVecInner$LT$A$GT$11finish_grow17h89749da9d7d029ddE.llvm.17506241980713381001
     0.01%  [.] _ZN5alloc7raw_vec20RawVecInner$LT$A$GT$11finish_grow17hc1d3f780c100bebeE.llvm.7594400943377855901
     0.01%  [.] _ZN70_$LT$a2a_pb..protojson..Task$u20$as$u20$serde_core..ser..Serialize$GT$9serialize17h4fbd60d75cb64c98E.llvm.14187389596642045081
     0.01%  [.] _ZN71_$LT$core..hash..sip..Hasher$LT$S$GT$$u20$as$u20$core..hash..Hasher$GT$5write17h7ca93966ac07b591E.llvm.7662882130750469905
     0.01%  [k] __copy_skb_header
     0.01%  [k] __file_has_perm
     0.01%  [k] __folio_batch_add_and_move
     0.01%  [.] __mprotect
     0.01%  [.] __pow_finite@GLIBC_2.15@plt
     0.01%  [k] __put_user_nocheck_4
     0.01%  [k] __rseq_handle_notify_resume
     0.01%  [k] __tcp_cleanup_rbuf
     0.01%  [k] __tcp_select_window
     0.01%  [.] bytes::bytes::Bytes::slice_ref
     0.01%  [k] change_pmd_range.isra.0
     0.01%  [k] change_pte_range
     0.01%  [.] core::ptr::drop_in_place$LT$$LT$a2a_server..task_store..inmemory..InMemoryTaskStore$u20$as$u20$a2a_server..task_store..store..TaskStore$GT$..get..$u7b$$u7b$closure$u7d$$u7d$$GT$::hea06c88d4c8c9183
     0.01%  [.] core::ptr::drop_in_place$LT$a2a_server..handler..DefaultRequestHandler..start_execution..$u7b$$u7b$closure$u7d$$u7d$$GT$::h12e24a8c70fd9737
     0.01%  [.] core::ptr::drop_in_place$LT$axum..util..MapIntoResponseFuture$LT$axum..handler..future..IntoServiceFuture$LT$core..pin..Pin$LT$alloc..boxed..Box$LT$dyn$u20$core..future..future..Future$u2b$Output$u20$$u3d$$u20$http..response..Response$LT$axum_core..body..Body$GT$$u2b$core..marker..Send$GT$$GT$$GT$$GT$$GT$::h1bc7dfc21b1c669d
     0.01%  [.] core::ptr::drop_in_place$LT$tower..util..map_future..MapFuture$LT$axum..util..MapIntoResponse$LT$tower..util..map_err..MapErr$LT$axum..routing..strip_prefix..StripPrefix$LT$axum..extract..nested_path..SetNestedPath$LT$axum..routing..route..Route$GT$$GT$$C$$LT$core..convert..Infallible$u20$as$u20$core..convert..Into$LT$core..convert..Infallible$GT$$GT$..into$GT$$GT$$C$tower..util..boxed_clone_sync..BoxCloneSyncService$LT$http..request..Request$LT$axum_core..body..Body$GT$$C$http..response..Response$LT$axum_core..body..Body$GT$$C$core..convert..Infallible$GT$..new$LT$axum..util..MapIntoResponse$LT$tower..util..map_err..MapErr$LT$axum..routing..strip_prefix..StripPrefix$LT$axum..extract..nested_path..SetNestedPath$LT$axum..routing..route..Route$GT$$GT$$C$$LT$core..convert..Infallible$u20$as$u20$core..convert..Into$LT$core..convert..Infallible$GT$$GT$..into$GT$$GT$$GT$..$u7b$$u7b$closure$u7d$$u7d$$GT$$GT$::h094fc9682d6c1977
     0.01%  [.] core::ptr::drop_in_place<a2a::types::Artifact>
     0.01%  [.] core::ptr::drop_in_place<a2a::types::SendMessageRequest>
     0.01%  [.] core::ptr::drop_in_place<a2a_pb::proto::Message>
     0.01%  [.] core::ptr::drop_in_place<a2a_pb::proto::SendMessageRequest>
     0.01%  [.] core::ptr::drop_in_place<tokio_stream::wrappers::mpsc_bounded::ReceiverStream<core::result::Result<a2a::event::StreamResponse,a2a::errors::A2AError>>>
     0.01%  [k] do_epoll_wait
     0.01%  [k] dst_release
     0.01%  [.] futures_channel::oneshot::channel
     0.01%  [k] handle_mm_fault
     0.01%  [.] hashbrown::raw::RawTable<T,A>::remove_entry
     0.01%  [.] http::extensions::Extensions::insert
     0.01%  [.] http::extensions::Extensions::insert
     0.01%  [.] http::extensions::Extensions::remove
     0.01%  [.] httparse::parse_version
     0.01%  [.] httparse::simd::avx2::match_uri_vectored
     0.01%  [.] hyper::proto::h1::conn::Conn<I,B,T>::write_body_and_end
     0.01%  [.] hyper::proto::h1::decode::Decoder::decode
     0.01%  [.] hyper::proto::h1::dispatch::SenderDropGuard::set
     0.01%  [k] inet_ehashfn
     0.01%  [k] inet_send_prepare
     0.01%  [k] irqentry_exit_to_user_mode
     0.01%  [k] mprotect_fixup
     0.01%  [k] nf_hook_slow
     0.01%  [k] nsecs_to_jiffies
     0.01%  [.] prost::encoding::message::encode
     0.01%  [.] prost::encoding::message::merge_repeated
     0.01%  [.] serde_json::value::to_value
     0.01%  [k] skb_clone_tx_timestamp
     0.01%  [k] skb_csum_hwoffload_help
     0.01%  [k] tcp_cleanup_rbuf
     0.01%  [.] tokio::runtime::scheduler::multi_thread::worker::<impl tokio::runtime::scheduler::multi_thread::handle::Handle>::notify_parked_local
     0.01%  [.] tokio::runtime::task::core::Core<T,S>::set_stage
     0.01%  [.] tokio::runtime::task::raw::poll
     0.01%  [.] tokio::runtime::task::state::State::transition_to_terminal
     0.01%  [k] try_to_wake_up
     0.01%  [k] validate_xmit_skb.isra.0
     0.01%  [k] xmit_one.constprop.0
     0.01%  [k] zap_present_ptes.constprop.0
     0.01%  [.] 0x00000000000008a4
     0.01%  [.] <&std::os::unix::net::stream::UnixStream as std::io::Read>::read
     0.01%  [.] <a2a_pb::proto::Part as prost::message::Message>::encode_raw
     0.01%  [.] <a2a_server::task_store::inmemory::InMemoryTaskStore as a2a_server::task_store::store::TaskStore>::update
     0.01%  [.] <alloc::collections::vec_deque::VecDeque<T,A> as core::ops::drop::Drop>::drop
     0.01%  [.] <alloc::string::String as core::fmt::Display>::fmt
     0.01%  [.] <alloc::vec::Vec<T> as alloc::vec::spec_from_iter::SpecFromIter<T,I>>::from_iter
     0.01%  [.] <core::iter::adapters::map::Map<I,F> as core::iter::traits::iterator::Iterator>::try_fold
     0.01%  [.] <hyper::proto::h1::encode::EncodedBuf<B> as bytes::buf::buf_impl::Buf>::advance
     0.01%  [.] <hyper::proto::h1::io::Buffered<T,B> as hyper::proto::h1::io::MemRead>::read_mem
     0.01%  [.] <serde_json::de::MapAccess<R> as serde_core::de::MapAccess>::next_value_seed
     0.01%  [.] <serde_json::de::MapAccess<R> as serde_core::de::MapAccess>::next_value_seed
     0.01%  [.] <serde_json::value::de::SeqDeserializer as serde_core::de::SeqAccess>::size_hint
     0.01%  [.] <tower::util::map_future::MapFuture<S,F> as tower_service::Service<R>>::call
     0.01%  [.] _ZN4core3ptr49drop_in_place$LT$http..header..map..HeaderMap$GT$17he16d59f54a637a5aE.llvm.11270053708778086066
     0.01%  [.] _ZN4core3ptr77drop_in_place$LT$core..option..Option$LT$a2a_pb..proto..part..Content$GT$$GT$17hc6089e68f36c4aeaE.llvm.974802978299743105
     0.01%  [.] _ZN5alloc7raw_vec20RawVecInner$LT$A$GT$11finish_grow17h72fec5539c05fd3dE.llvm.11604725389685825105
     0.01%  [k] ___slab_alloc
     0.01%  [k] __check_object_size.part.0
     0.01%  [k] __vma_start_write
     0.01%  [.] a2a_pb::pbconv::from_proto_message
     0.01%  [.] alloc::collections::vec_deque::VecDeque<T,A>::grow
     0.01%  [.] alloc::raw_vec::RawVec<T,A>::grow_one
     0.01%  [.] alloc::raw_vec::RawVec<T,A>::grow_one
     0.01%  [k] avc_has_perm
     0.01%  [.] axum::routing::Router<S>::call_with_state
     0.01%  [.] axum::routing::route::Route<E>::oneshot_inner
     0.01%  [.] axum::routing::route::set_allow_header
     0.01%  [.] axum_core::body::Body::new
     0.01%  [k] bbr_cwnd_event
     0.01%  [k] bbr_main
     0.01%  [k] bbr_set_pacing_rate
     0.01%  [k] commit_merge
     0.01%  [.] core::iter::traits::iterator::Iterator::nth
     0.01%  [.] core::ptr::drop_in_place$LT$$LT$a2a_server..push..store..InMemoryPushConfigStore$u20$as$u20$a2a_server..push..store..PushConfigStore$GT$..list..$u7b$$u7b$closure$u7d$$u7d$$GT$::h346bc9dd1315310a
     0.01%  [.] core::ptr::drop_in_place$LT$a2a_server..handler..save_task..$u7b$$u7b$closure$u7d$$u7d$$GT$::h5dcf3fc9a773937e
     0.01%  [.] core::ptr::drop_in_place<a2a::types::Artifact>
     0.01%  [.] core::ptr::drop_in_place<a2a::types::Message>
     0.01%  [.] core::ptr::drop_in_place<http::request::Parts>
     0.01%  [.] futures_channel::mpsc::SenderTask::notify
     0.01%  [.] hashbrown::raw::RawTable<T,A>::remove_entry
     0.01%  [.] hashbrown::raw::RawTable<T,A>::reserve_rehash
     0.01%  [.] http::extensions::Extensions::insert
     0.01%  [.] http::header::map::HeaderMap<T>::contains_key
     0.01%  [.] http::header::map::HeaderMap<T>::try_reserve_one
     0.01%  [.] http::header::map::hash_elem_using
     0.01%  [.] hyper::proto::h1::conn::Conn<I,B,T>::poll_read_body
     0.01%  [k] ip_local_out
     0.01%  [k] ipv4_mtu
     0.01%  [k] khugepaged_enter_vma
     0.01%  [k] mas_wr_store_type
     0.01%  [.] matchit::params::Params::for_each_key_mut
     0.01%  [k] mod_timer
     0.01%  [k] p4d_offset
     0.01%  [k] page_counter_try_charge
     0.01%  [k] perf_event_mmap
     0.01%  [k] pfn_pte
     0.01%  [.] prost::encoding::message::merge_repeated
     0.01%  [k] raw_local_deliver
     0.01%  [k] selinux_socket_sendmsg
     0.01%  [.] serde_json::de::Deserializer<R>::end_map
     0.01%  [k] sized_strscpy
     0.01%  [.] std::time::Instant::saturating_duration_since
     0.01%  [k] tcp_delack_max
     0.01%  [k] tcp_event_new_data_sent
     0.01%  [k] tcp_grow_window
     0.01%  [k] tcp_rearm_rto
     0.01%  [k] tcp_recvmsg
     0.01%  [k] tcp_release_cb
     0.01%  [k] tcp_schedule_loss_probe.part.0
     0.01%  [k] tcp_small_queue_check.isra.0
     0.01%  [k] tcp_stream_memory_free
     0.01%  [k] tcp_tso_segs
     0.01%  [k] tcp_v4_send_check
     0.01%  [.] tokio::runtime::task::core::Cell<T,S>::new
     0.01%  [.] tokio::runtime::task::core::Core<T,S>::set_stage
     0.01%  [.] tokio::runtime::task_hooks::TaskHooks::spawn
     0.01%  [.] tokio::runtime::time::wheel::level::Level::next_expiration
     0.01%  [.] tokio::sync::batch_semaphore::Semaphore::new
     0.01%  [k] vma_prepare
     0.01%  [.] 0x00000000000008af
     0.00%  [.] <&T as core::fmt::Display>::fmt
     0.00%  [.] <alloc::collections::btree::map::IntoIter<K,V,A> as core::ops::drop::Drop>::drop
     0.00%  [.] <alloc::vec::into_iter::IntoIter<T,A> as core::ops::drop::Drop>::drop
     0.00%  [.] <alloc::vec::into_iter::IntoIter<T,A> as core::ops::drop::Drop>::drop
     0.00%  [.] <bytes::bytes::Bytes as bytes::buf::buf_impl::Buf>::copy_to_bytes
     0.00%  [.] <http::header::map::Drain<T> as core::ops::drop::Drop>::drop
     0.00%  [.] <serde_json::de::MapAccess<R> as serde_core::de::MapAccess>::next_value_seed
     0.00%  [.] <uuid::rng::imp::RngImp as uuid::rng::Rng>::u64
     0.00%  [.] _RNvCs1Y7DaGC1cwg_7___rustc19___rust_alloc_zeroed
     0.00%  [.] _ZN15futures_channel4mpsc27BoundedSenderInner$LT$T$GT$13poll_unparked17h769eea3c18eb38eeE.llvm.2985867062367854027
     0.00%  [.] _ZN4core3ptr162drop_in_place$LT$http_body_util..combinators..map_err..MapErr$LT$hyper..body..incoming..Incoming$C$axum_core..error..Error..new$LT$hyper..error..Error$GT$$GT$$GT$17h8feefab2c00c0d4cE.llvm.11270053708778086066
     0.00%  [.] _ZN4core3ptr276drop_in_place$LT$alloc..boxed..Box$LT$tokio..runtime..task..core..Cell$LT$$LT$agent_rs..Bench$u20$as$u20$a2a_server..executor..AgentExecutor$GT$..execute..$u7b$$u7b$closure$u7d$$u7d$$C$alloc..sync..Arc$LT$tokio..runtime..scheduler..multi_thread..handle..Handle$GT$$GT$$GT$$GT$17heaa78b304d75a72dE.llvm.7802977238603883157
     0.00%  [.] _ZN4core3ptr40drop_in_place$LT$a2a_pb..proto..Part$GT$17h35e67a7e2efd30dfE.llvm.974802978299743105
     0.00%  [.] _ZN4core3ptr58drop_in_place$LT$a2a_pb..protojson..SendMessageRequest$GT$17h41bf19f4ea24a189E.llvm.10525818698079376402
     0.00%  [.] _ZN4core6result6Result2Ok17hc0724af6902ce3e3E.llvm.10752925731524946580
     0.00%  [.] _ZN4http6header3map15hash_elem_using17h2b5ab03cce2b936fE.llvm.10219894527239183071
     0.00%  [.] _ZN5tokio4sync4mpsc4list11Tx$LT$T$GT$10find_block17hddf2f02faeca091fE.llvm.10564575028977771052
     0.00%  [.] _ZN5tokio7runtime4task7harness20Harness$LT$T$C$S$GT$8complete17h73d25d24e5effd8cE.llvm.7802977238603883157
     0.00%  [.] _ZN84_$LT$http_body_util..util..BufList$LT$T$GT$$u20$as$u20$bytes..buf..buf_impl..Buf$GT$13copy_to_bytes17hc49c97a13a13ef2dE.llvm.8983119700516616916
     0.00%  [k] __css_rstat_updated
     0.00%  [k] __futex_queue
     0.00%  [k] __futex_unqueue
     0.00%  [k] __ip_local_out
     0.00%  [k] __mem_cgroup_charge
     0.00%  [k] __sk_mem_reduce_allocated
     0.00%  [k] __x64_sys_recvfrom
     0.00%  [k] _copy_from_user
     0.00%  [k] _raw_spin_lock_irq
     0.00%  [.] alloc::raw_vec::RawVec<T,A>::grow_one
     0.00%  [.] alloc::vec::Vec<T,A>::into_boxed_slice
     0.00%  [k] blkcg_maybe_throttle_current
     0.00%  [k] bpf_fd_pass
     0.00%  [k] can_vma_merge_left.constprop.0
     0.00%  [k] cap_vm_enough_memory
     0.00%  [.] core::fmt::Formatter::pad_integral::write_prefix
     0.00%  [.] core::ptr::drop_in_place$LT$a2a_server..handler..ExecutionManager..start..$u7b$$u7b$closure$u7d$$u7d$$GT$::h643e22d94f5141c2
     0.00%  [.] core::ptr::drop_in_place$LT$agent_rs..deep..handle..$u7b$$u7b$closure$u7d$$u7d$$GT$::h03a46767dbff66fa
     0.00%  [.] core::ptr::drop_in_place<a2a::event::StreamResponse>
     0.00%  [.] core::ptr::drop_in_place<a2a::types::Task>
     0.00%  [.] core::ptr::drop_in_place<axum::json::Json<a2a::jsonrpc::JsonRpcResponse>>
     0.00%  [.] core::ptr::drop_in_place<core::option::Option<a2a_pb::protojson::part::Content>>
     0.00%  [.] core::ptr::drop_in_place<core::option::Option<http::method::Method>>
     0.00%  [k] eth_type_trans
     0.00%  [.] futures_channel::mpsc::queue::Queue<T>::pop_spin
     0.00%  [k] get_page_from_freelist
     0.00%  [k] get_vma_policy
     0.00%  [.] http::extensions::Extensions::remove
     0.00%  [.] http_body_util::collected::Collected<B>::push_frame
     0.00%  [k] hugepage_pmd_enabled
     0.00%  [.] hyper::common::date::extend
     0.00%  [.] hyper::proto::h1::io::WriteBuf<B>::can_buffer
     0.00%  [k] is_vmalloc_addr
     0.00%  [k] lock_timer_base
     0.00%  [.] memcpy@@GLIBC_2.14@plt
     0.00%  [k] netif_skb_features
     0.00%  [k] percpu_counter_add_batch
     0.00%  [k] perf_event_mmap_event
     0.00%  [k] prep_new_page
     0.00%  [.] prost::encoding::message::merge_repeated
     0.00%  [k] pte_offset_map_rw_nolock
     0.00%  [k] rmqueue_pcplist
     0.00%  [k] rseq_get_rseq_cs.isra.0
     0.00%  [k] security_sock_rcv_skb
     0.00%  [k] security_vm_enough_memory_mm
     0.00%  [k] selinux_netlbl_sock_rcv_skb
     0.00%  [k] sk_forced_mem_schedule
     0.00%  [k] sk_free
     0.00%  [k] sk_reset_timer
     0.00%  [k] skb_copy_datagram_iter
     0.00%  [k] sock_recvmsg
     0.00%  [k] strnlen
     0.00%  [k] tcp_inbound_hash
     0.00%  [k] tcp_rate_gen
     0.00%  [k] tcp_rbtree_insert
     0.00%  [k] tcp_send_delayed_ack
     0.00%  [k] tcp_send_mss
     0.00%  [k] tcp_sendmsg
     0.00%  [k] tcp_v4_fill_cb
     0.00%  [.] tokio::runtime::scheduler::multi_thread::worker::<impl tokio::runtime::scheduler::multi_thread::handle::Handle>::notify_if_work_pending
     0.00%  [.] tokio::runtime::scheduler::multi_thread::worker::<impl tokio::runtime::scheduler::multi_thread::handle::Handle>::schedule_option_task_without_yield
     0.00%  [.] tokio::runtime::task::core::Cell<T,S>::new
     0.00%  [.] tokio::runtime::task::core::Core<T,S>::poll
     0.00%  [k] vm_stat_account
     0.00%  [k] vma_alloc_folio_noprof
     0.00%  [k] wake_q_add_safe
